0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
(1.6091919138865243+0.30152172847350306j),(-0.34424724383257316-0.8007530601952421j),(0.7873325628362418+0.5001386300420174j),(-0.7121914213639725-0.4423784024661938j),(0.777738210024383+0.16345733507649748j),(-0.7855230534672877-0.02866059535435438j),(-0.5837470052661369+0.4397694680641376j),(0.6731195404460003+0.2514334929039052j),(-0.40844911541572804-0.5325680837903369j),(0.16771275947196376-0.6440163552740685j),(0.08027324739605982-0.6498568147871497j),(-0.6056953229168667+0.09934030141802334j),(0.5953593495763483+0.17195337228119906j),(-0.5946551239935025-0.04525380897843383j),(0.5330239911967006+0.26727757072423936j),(-0.12485138198190529-0.552879241891532j)
(1.5723293406184973+0.4709609715710968j),(-0.010631151024168237-0.8833034437517348j),(0.5919572453962311+0.7351620625099842j),(-0.5454395919007129-0.6499327621484843j),(0.7020718909044829+0.3923460729838898j),(-0.7523669703010563-0.2591596240561155j),(-0.6901463060389381+0.26584541557017083j),(0.5882814170431817+0.4275796676861794j),(-0.26540279361996416-0.6248570616771729j),(0.3255109945149394-0.5894620257961226j),(0.23779751910363012-0.6184687803192642j),(-0.6193939774380428-0.040565954745818096j),(0.5472960914964531+0.305862944045414j),(-0.5772012198374621-0.17520546049580812j),(0.46851835477080256+0.37997970021534433j),(-0.009638196639603152-0.5730756230137632j)
(1.5217193008372873+0.6252149068684945j),(0.3304812185257279-0.831955413238886j),(0.3321350466702277+0.8953488637592378j),(-0.3226756053550524-0.7956314894817575j),(0.5620732984426827+0.5885305785665562j),(-0.6539895344690383-0.47019328758588835j),(-0.745068464394239+0.0695783062901571j),(0.4596882433159306+0.5747598637531257j),(-0.10407357925903936-0.6786849857809192j),(0.4649824904568182-0.49788720042013457j),(0.3830777308128998-0.5502112063595496j),(-0.601358602902652-0.17979731779517047j),(0.4704119904896094+0.4254146268260173j),(-0.532202225469358-0.2981867126426243j),(0.38153578216306655+0.4762035160820012j),(0.1070944227244971-0.5695346478312929j)
(1.461055507155331+0.7636842041527996j),(0.6277809877844208-0.6547413601586206j),(0.03561088130863626+0.9654062996821332j),(-0.06619782580871982-0.8661523940413999j),(0.37094567443748616+0.7350842421126343j),(-0.49952517092060705-0.644225555387568j),(-0.7450889174052872-0.13405470722562884j),(0.2970718146602829+0.6828897419289818j),(0.06529326054896652-0.6912810200554341j),(0.5779448485235736-0.37535455510109195j),(0.5078813957304957-0.4495523011596177j),(-0.5529867333286621-0.31133668687410226j),(0.3690308814708314+0.5247585002164741j),(-0.4621757746419341-0.40858357059000283j),(0.2763887988466469+0.5518081908581495j),(0.22053376435623565-0.5427846536729347j)
(1.3937506304038165+0.8863345702789109j),(0.8376047125135816-0.37819672063089643j),(-0.267300851858873+0.9398696467448147j),(0.19929134365983373-0.855890860984555j),(0.14588771876464773+0.8200688835681837j),(-0.30246020001751256-0.7674841781846495j),(-0.6910032982974219-0.33009496281765827j),(0.11220616244696331+0.7450404552123033j),(0.23235712792995344-0.6625354195419949j),(0.6581401822475536-0.22956668035767114j),(0.6054848626256876-0.32266511374355067j),(-0.4771611813141712-0.42883972918323165j),(0.24855490307071385+0.5993086208447327j),(-0.37071324483598495-0.5015997779798944j),(0.1580534606198089+0.6037707640013206j),(0.32620224814299653-0.4942979523240609j)
(1.3228830837441878+0.9935742782666989j),(0.9300521555567052-0.04267287149779287j),(-0.5469912862106839+0.8230007574187929j),(0.449214648490023-0.7670310941124027j),(-0.09366909033536439+0.8372880076819321j),(-0.07922508494857998-0.8308934279887694j),(-0.5875099425565921-0.5047300966680773j),(-0.08206588444660161+0.7577437750415754j),(0.38734141106172465-0.5948410062933188j),(0.7015034704481471-0.06928774058351234j),(0.6709790544303419-0.17695523334375074j),(-0.37800584137556353-0.5269248584187438j),(0.11511294325866854+0.6459051695800831j),(-0.26223758125748886-0.5734385240452967j),(0.0318897618693483+0.6302601967908243j),(0.42013042169337333-0.426367076383668j)
(1.251170405319942+1.086138601608904j),(0.8927038067506761+0.30410135036921165j),(-0.7774631819894877+0.6276841887300125j),(0.6614283916835323-0.6088481151812661j),(-0.3278800441404939+0.7864609216211988j),(0.15235082921082263-0.8305236794320375j),(-0.4426160849608438-0.6462407515617303j),(-0.27280524493648756+0.7210156585414889j),(0.5216015755225338-0.4927839927075542j),(0.7062681585998594+0.0962555101202161j),(0.7014381425456993-0.020551229600789946j),(-0.2605936027208554-0.6013866455841322j),(-0.024802016507159793+0.6628848311440624j),(-0.141738536468201-0.6214181815424964j),(-0.0966342789549987+0.630645425686955j),(0.49899244659888037-0.341953535136483j)
(1.1809637863086198+1.1649846360086487j),(0.7315762771742829+0.6141177139977853j),(-0.9385993083594639+0.3735497123400827j),(0.8181008280438099-0.39638898757358937j),(-0.5381893558580644+0.6728600446949133j),(0.37457048966518997-0.7675671341365847j),(-0.2668430170542315-0.7457084585262899j),(-0.4478735772425761+0.6381247443736988j),(0.6280723793803066-0.36272028985944776j),(0.6729181281699104+0.2579511699062685j),(0.6959538885024166+0.13820557293409552j),(-0.13062792444418836-0.6493279208397192j),(-0.16468457401819978+0.650064392288272j),(-0.014501822156687149-0.6440223133660408j),(-0.22220055863209465+0.605443471882644j),(0.5602011305403933-0.24451912673061496j)
(1.114258489982101+1.2311984898917947j),(0.46940164197952+0.8457600128040732j),(-1.0176290634491003+0.08460533144965132j),(0.9070207045179897-0.1487281704754334j),(-0.7087724137695541+0.5065000879250636j),(0.5712539566060866-0.6478915416200772j),(-0.07231345865565136-0.7974535569901973j),(-0.5966947938555971+0.5151495876105029j),(0.7015765947258482-0.21227745384824728j),(0.6040048824146824+0.4073222477964071j),(0.6555471636740848+0.29123952887179716j),(0.005881206603254237-0.6692112930470268j),(-0.29833867591081975+0.6086472712232657j),(0.1141528316123275-0.6408879031541863j),(-0.33986916690887814+0.5562163525829659j),(0.6019619767829746-0.13784964298361152j)
(1.0527153451231415+1.2859156315129836j),(0.14170192093152306+0.9691323786448358j),(-1.0097373411586665-0.21332001417763047j),(0.92227106235256+0.1129887021097224j),(-0.8276172748913299+0.3009991942332657j),(0.7288739817892861-0.4812556690169041j),(0.12819587023340864-0.7991978368389038j),(-0.7108389879874679+0.36037985320313554j),(0.7389894232629647-0.04982292622593075j),(0.5038558982060823+0.5369616630105252j),(0.5829750018195271+0.43116077036212097j),(0.1429282665693156-0.6608355509634676j),(-0.42015454548904424+0.5410662012586591j),(0.2391119303639536-0.6127387836249326j),(-0.44526829681770275+0.4854273751298867j),(0.6232878722248594-0.025880080368772203j)
(0.9976890741842461+1.3302542877891899j),(-0.20859936618687633+0.9694152155341332j),(-0.917857843453331-0.49504536740542643j),(0.864274840234769+0.36750409598307915j),(-0.8871903498908073+0.07224757362784827j),(0.837374490032028-0.28028992435379607j),(0.3221608035329568-0.7519694144715339j),(-0.7844055557721642+0.1836220378003419j),(0.7392634804651009+0.11606333188934044j),(0.3782043880818228+0.640863613264719j),(0.4824562084636443+0.5516074282274163j),(0.27479443212794213-0.6252461982242148j),(-0.5253302482888507+0.45077751504250185j),(0.3556766973513865-0.5612734589704909j),(-0.534740194916512+0.39626837870023046j),(0.623977829574235+0.08747065477731383j)
(0.95025985442927+1.3652611734754214j),(-0.5371566498158462+0.8479652950837936j),(-0.7517716630237506-0.7381874665293342j),(0.7392794912725009+0.5952288662868133j),(-0.8846759560533825-0.16298053195943066j),(0.8906405229856402-0.05935286517500246j),(0.49811241430223485-0.6597856014431556j),(-0.8142005014449846-0.004529993577368879j),(0.7033281275286578+0.277078694255513j),(0.2337722784690215+0.7146419588840257j),(0.3593410107251646+0.6474978581511179j),(0.3962889213173917-0.5645920935389236j),(-0.610031874537499+0.3420234431522024j),(0.45973263704048745-0.4890179145202176j),(-0.6054405942147343+0.29246967610746516j),(0.6045645836961742+0.19844896843216164j)
(0.9112651512600144+1.3918684541355715j),(-0.8039124583282762+0.621221520348817j),(-0.5266853801357875-0.9248256440337935j),(0.5583929292243467+0.779702670757786j),(-0.8218187670315028-0.38834828296871216j),(0.8866222793329187+0.16662948867048755j),(0.6462889691826903-0.5291622710784474j),(-0.7997189854272795-0.19340442388379334j),(0.6338836343716713+0.425623769754602j),(0.07783731826703119+0.7556348951139171j),(0.2197506216862936+0.715187999870737j),(0.5029411273420492-0.4819417904655761j),(-0.6714905907909928+0.21957866625852693j),(0.5478759993817003-0.3991546069242297j),(-0.6553918555490107+0.17810393990180595j),(0.566236794544987+0.3035947251865381j)
(0.8813294682997387+1.4108606732011688j),(-0.9778102437975036+0.317771290329049j),(-0.26148946599003-1.0425886606348231j),(0.3363103644914194+0.9086427724357233j),(-0.7044291394191263-0.5891099972628191j),(0.8271447513012815+0.3832474671426741j),(0.7591079570524704-0.3685052081568829j),(-0.7429570991359754-0.37289430131775353j),(0.5351149824795419+0.5551455211099543j),(-0.08218768488867868+0.7629026666893771j),(0.07021119082547106+0.7525355718034624j),(0.5911390548748002-0.3810737499385753j),(-0.7080386140476769+0.08849621957585671j),(0.6174957731241819-0.29533870782882504j),(-0.6834924414987127+0.057394202120632475j),(0.5107421363081666+0.39984494482703j)
(0.8608902062169822+1.4228503628162819j),(-1.0399988794944104-0.025861079874250396j),(0.02310078594761455-1.0851405387631696j),(0.08988103389589487+0.9745402718073631j),(-0.5416321855254059-0.7530242961193145j),(0.7174562436514508+0.5775398556843768j),(0.8314464525723745-0.18744043638702965j),(-0.6480860475204927-0.533998236183712j),(0.4123521013052192+0.6603866233818825j),(-0.23913992759319325+0.7371310418297782j),(-0.08269621608661602+0.7588783420319758j),(0.6582131322386006-0.26625424887877835j),(-0.7190893151774593-0.046134043156956225j),(0.6668123406035236-0.18151194474848725j),(-0.6894872729237018-0.06546535829480163j),(0.4402776854056124+0.4846112612109911j)
(0.8502183028088415+1.4282611729422698j),(-0.985276538785954-0.3700398862024619j),(0.30633898347564814-1.0521035051777086j),(-0.1633425658951482+0.9748097471019258j),(-0.3449519243209802-0.8709841703460997j),(0.5655829092337891+0.7387222817865758j),(0.8607338839554767+0.0038627069704798454j),(-0.5210272298660693-0.6692355716357757j),(0.2717031901194739+0.7375375544241909j),(-0.3864377815689962+0.6804575094261571j),(-0.23265180341042396+0.7349379896880148j),(0.7024675930075921-0.1420156897628719j),(-0.7050690605332219-0.17940362917830513j),(0.69487602092581-0.06172317764673766j),(-0.6739049274556094-0.18646893221362956j),(0.3573738082572067+0.5558308171403158j)
(0.849432742065018+1.427317560289585j),(-0.8217796941017956-0.6767941760081165j),(0.5690276262523898-0.9485031166686022j),(-0.4064492656779409+0.9115373060352002j),(-0.12732261248252394-0.9373510247032731j),(0.38156239986222956+0.8586836019216662j),(0.8468743879029058+0.19532891279744113j),(-0.36896832814187924-0.7729246785573737j),(0.11968585109472454+0.7842945210586546j),(-0.5183456880302125+0.5962396578953326j),(-0.37386602297245786+0.6826639794494139j),(0.7231641687363278-0.01294631502792428j),(-0.667310014068995-0.3067721316553618j),(0.7015303505827997+0.06003668913313664j),(-0.6379685265891797-0.3019338858366891j),(0.26477725503657484+0.6119915454585002j)
(0.858508379109566+1.4200403490119904j),(-0.5691447960784347-0.9139695386487678j),(0.7947790846617738-0.7838512005854142j),(-0.6243114148286821+0.790900648546517j),(0.09788801210433-0.9500057818403312j),(0.1766286060785895+0.932244375338127j),(0.7920257197423343+0.3775372890595002j),(-0.19985891321224072-0.8413240779233558j),(-0.03712253010338895+0.799831741161388j),(-0.630166147327726+0.488786038730439j),(-0.5012925908789397+0.6050334325156947j),(0.7204647408512075+0.11649975882034276j),(-0.6079139683559148-0.42421717778336065j),(0.6873460769987488+0.17997959194805457j),(-0.5834875512435492-0.40860773118755866j),(0.16533845645881903+0.6521338370082815j)
(0.8772768457603286+1.4062477837807112j),(-0.25553121217640945-1.0583312699573173j),(0.9708980339685959-0.5709963104454497j),(-0.804460284031427+0.6223519312679822j),(0.31777229107026217-0.9101508702864722j),(-0.03758744179136155+0.9571907739490862j),(0.7002679062331438+0.5421782448770147j),(-0.021919920046132642-0.8726454486131463j),(-0.19239792087763852+0.7847006341618236j),(-0.7183574898272822+0.36306921887328003j),(-0.6107812691732308+0.5058233004952789j),(0.6953408476987285+0.2421655614549344j),(-0.5295974196241546-0.528344947917149j),(0.6535324825525733+0.29464091770512335j),(-0.5127377783276282-0.5037459201628005j),(0.06190716681083778+0.6758313987651271j)
(0.9054205957975855+1.3855620206900805j),(0.08601779322199608-1.0973777834059817j),(1.088869074421979-0.3248706768202954j),(-0.9376626512757673+0.4176603762903104j),(0.5206389935585767-0.821911438269454j),(-0.24978650999292942+0.9341123026718212j),(0.5771975891182635+0.682391395181643j),(0.15680462566366066-0.8669548014116193j),(-0.3403337306016462+0.7406710668384995j),(-0.7805806939575898+0.2244389605092699j),(-0.6991701939000043+0.3893704135354064j),(0.6494585610509885+0.36032303637822216j),(-0.4355276514226794-0.6164610332343231j),(0.6018328531567598+0.4009735125824945j),(-0.4283361143087996-0.5851607106440279j),(-0.042760335225475+0.6831546561581224j)
(0.9424604392354766+1.3574213222185914j),(0.4213838384287475-1.0298095194084205j),(1.144470230090695-0.061250041405189894j),(-1.0181962902928188+0.18990808235407378j),(0.6965973176978183-0.6917922407405909j),(-0.44961948853490535+0.8660819561640825j),(0.4294836860835458+0.7929794354314456j),(0.3288322633046207-0.8259830077262988j),(-0.47584802812710786+0.6705310189809257j),(-0.8156821751112255+0.0783508476999647j),(-0.7643209699664092+0.26033340335854005j),(0.5850472992212838+0.4677714548905802j),(-0.32915866682185807-0.6866034639332679j),(0.5344107160240578+0.4964143702330942j),(-0.333116397712881-0.6512426924253805j),(-0.14608022559096753+0.6746203627626983j)
(0.9877372198071117+1.3210985191782028j),(0.7189072669438963-0.8647636164494155j),(1.1375613009483074+0.20437815266610862j),(-1.0438469223950202-0.047478538970439806j),(0.8379519768762401-0.5280487843767513j),(-0.6281691108210529+0.7582229100987048j),(0.2644171542973761+0.8705020135523103j),(0.4875491265971675-0.7528694993872965j),(-0.5947305423622281+0.577861024515698j),(-0.8236221155660881-0.06987747492975162j),(-0.8051024553163696+0.12346833705098173j),(0.5047607202245302+0.56190235641635j),(-0.214074542415989-0.737541385275011j),(0.4537329683486525+0.5789246795878331j),(-0.23001133574306185-0.7009576157934498j),(-0.24570494664321746+0.6511311702554683j)
(1.0403886265152469+1.275726554405153j),(0.9522952810678333-0.6200508552466435j),(1.071614649718902+0.45776831854013283j),(-1.0156677647438224-0.2815954534121981j),(0.9394095141309876-0.34002838824417814j),(-0.7782830452212444+0.6172069567120497j),(0.08948294292898792+0.9132609032240625j),(0.6274324328317937-0.6518635119569895j),(-0.6937300610856039+0.46679871909111637j),(-0.805359539163773-0.21527367614692197j),(-0.8213310745937107-0.01657262232879599j),(0.4115370415139083+0.6407325733019797j),(-0.0938462993583427-0.7687440581748479j),(0.3624552810693318+0.6470050614666011j),(-0.1219447131137624-0.7338219252864034j),(-0.33957134510505665+0.6139088121128837j)
(1.0993225115633383+1.220332106893339j),(1.1026743410081357-0.3197096895400692j),(0.9530651277973327+0.6866490208542255j),(-0.9375546187909535-0.5007784568079782j),(0.9981097772617712-0.13753001040617316j),(-0.8947587888876863+0.4507273633130265j),(-0.08802364795383295+0.9211930349313471j),(0.7441878833422916-0.5280060584837225j),(-0.7705861147622722+0.341807029197401j),(-0.7627060243237457-0.3533763136176232j),(-0.8136766496592608-0.15541286693678627j),(0.30846507103932613+0.7029082273993139j),(0.02809318193318889-0.7803256201984119j),(0.2633142685568064+0.6996887005705524j),(-0.011736938832816015-0.7498608732874282j),(-0.425933365067585+0.5644243014532682j)
(1.1631885209213266+1.1538783853894046j),(1.159684913324403+0.008778775663362843j),(0.7905565731539095+0.8812164265436361j),(-0.8156947388118383-0.6951434283619075j),(1.0135067548346057+0.06977770170101213j),(-0.9743910015791242+0.26698354862199714j),(-0.2613203754232469+0.8956911482701718j),(0.8348067366247524-0.3868132946076459j),(-0.8240113229366005+0.20745722381752246j),(-0.6981598166544415-0.4803563269233952j),(-0.7835431739792398-0.28908924644097383j),(0.1986610129747538+0.7476835496683465j),(0.14855323111548835-0.7729713933147967j),(0.1590299401197939+0.7365156832949278j),(0.0979740564456612-0.7495532955757159j),(-0.5033801362265257+0.5043281742530912j)
(1.2303503300005725+1.0753181481947842j),(1.1216353754213861+0.3372860189555846j),(0.594156319951862+1.034393280629933j),(-0.6579473056379814-0.856939545133221j),(0.9871295484088863+0.2728513943093182j),(-1.0158994991700623+0.07420788055929858j),(-0.42439175073193236+0.8393731344266094j),(0.8975513897623371-0.23397849466712037j),(-0.8536324701223413+0.06823545886594283j),(-0.6147313026762067-0.5930948979644303j),(-0.732933788060742-0.41415455713921595j),(0.08515982649058584+0.7748789812949631j),(0.26466692403305264-0.7478515173124275j),(0.05222095835077208+0.7574921963412349j),(0.2047955416396331-0.7337671076016358j),(-0.5708407751405238+0.43538336120607757j)
(1.2988613053528733+0.9836578196666033j),(0.994828833076719+0.6395620987335188j),(0.3745983944598224+1.1418750089595167j),(-0.4732083665586961-0.9807211573031149j),(0.9222573217678447+0.4636631978260357j),(-1.0197609983374514-0.11974309491381817j),(-0.572169404519592+0.755820803787745j),(0.9318810886903978-0.07510591253607964j),(-0.8598993039934077-0.07162120811590385j),(-0.5157695094780841-0.6892203693974386j),(-0.6643085531916798-0.5277450367962069j),(-0.029176350278165033+0.7848232938041995j),(0.37394986044809353-0.7065273852651343j),(-0.054665722650897974+0.7630383526508787j),(0.3066261658764906-0.7036893667921768j),(-0.6275775604567677+0.35940277957493405j)
(1.3664469615410486+0.8780332009906333j),(0.7922444770340893+0.8932846676689246j),(0.14260250104351335+1.2019965459027593j),(-0.2708049185090038-1.063356180379456j),(0.8235420677053977+0.6354785099824368j),(-0.987970022272433-0.30771878794641716j),(-0.7006405419834604+0.64930717542212j),(0.9383309355622299+0.08451428303530453j),(-0.8439702931699301-0.20825589280269338j),(-0.4047976723054388-0.7671086111716331j),(-0.5804425991891752-0.6276149861502807j),(-0.14173138028460286+0.7782844588820342j),(0.4743370452309466-0.650855828594709j),(-0.15941013651878636+0.7539283243979483j),(0.40168617537985324-0.6607543864840544j),(-0.6731693580333707+0.2781932315056402j)
(1.4304981134045436+0.7577966821348294j),(0.5317915419524947+1.0815049224255089j),(-0.0916986911030632+1.2154603314762948j),(-0.05995274214893485-1.1038973081608476j),(0.6966105758618252+0.7830226028086845j),(-0.9237544741286746-0.48351943256697094j),(-0.806889941580854+0.5245288083370838j),(0.9183578040652298+0.24008472763616492j),(-0.8075842565121121-0.33828889460311945j),(-0.2853641223197577-0.8258523799714322j),(-0.4842909654240329-0.7121419282369582j),(-0.25018962854980836+0.7563937574127584j),(0.5641995944370177-0.5828953132625071j),(-0.26005955709318523+0.7312262169020122j),(0.48853283016524635-0.6065729249718719j),(-0.7074872704698739+0.19350670357228006j)
(1.4880790845609824+0.6226150274894953j),(0.2343607974302768+1.1934449425916842j),(-0.31920559573353124+1.1849681585261735j),(0.15069814814636592-1.1033471584617887j),(0.5476727551065549+0.9025443580130779j),(-0.8312697006254757-0.642055648096176j),(-0.8890838903131082+0.38635653984114965j),(0.8741662956087927+0.3874314878808169j),(-0.7529260076352572-0.45888143212577653j),(-0.1609129289329549-0.8652058590306009j),(-0.3788650800582398-0.7803065962740442j),(-0.3525723830865257+0.7205671967839613j),(0.6423436149236208-0.5048176306391989j),(-0.3549544077712016+0.696220753103041j),(0.5660626186594685-0.5428649499389003j),(-0.7306644832401592+0.10699970451477124j)
(1.5359556524228342+0.4725757143089602j),(-0.0781192595418705+1.224671599519726j),(-0.5321653366786309+1.1147980073225874j),(0.35341698251108106-1.064350001651736j),(0.38315814356242006+0.9917905602436276j),(-0.7152918901102242-0.7794279727509904j),(-0.9464063113203788+0.23961459268952465j),(0.8085266829640275+0.5230878227067416j),(-0.6824930778670864-0.567768441148876j),(-0.03467699833159173-0.8855107552816702j),(-0.2671244315196973-0.8316525363258055j),(-0.44725749489513666+0.6724277607043061j),(0.7079940103394013-0.41882775462986804j),(-0.4427410006774577+0.6503613951637245j),(0.6335021564649164-0.4713979310367387j),(-0.7430621941443091+0.020200869507227187j)
(1.570647500704422+0.30829845224238434j),(-0.38444997051577967+1.1767273723895426j),(-0.7243575744477134+1.0103626545988968j),(0.5416405056865272-0.990841556854172j),(0.20939665150427472+1.0499073729255246j),(-0.580927860529783-0.892935572459748j),(-0.9789582154479397+0.08889463802271075j),(0.7245951109139613+0.6443346469941744j),(-0.5989693124183193-0.6632639101468681j),(0.09040523278776343-0.8876101429059096j),(-0.1518856609894094-0.8662302671987565j),(-0.5329840513549992+0.6137313979980318j),(0.7607661675708244-0.3270937394273314j),(-0.5223726302453539+0.5951980440956767j),(0.6903898096019498-0.39393207276338627j),(-0.7452333627711338-0.06551329016009659j)
(1.5885097102417352+0.13104693046958418j),(-0.6656284343113116+1.0563352100412815j),(-0.8911649560820676+0.8777806748099538j),(0.7101196368164999-0.8876851397115583j),(0.032353850894256804+1.077287054536423j),(-0.4333541331298762-0.981025869255959j),(-0.9876316390400478-0.061591727227474795j),(0.6257443616771283+0.7492029494498438j),(-0.5051097890690316-0.7442429684237144j),(0.21174970437365198-0.8727557610786092j),(-0.035750106831501705-0.8845308134056411j),(-0.6088442354828866+0.5462990115155266j),(0.8006285035776622-0.23168778819950395j),(-0.5931007678039621+0.5323259616159879j),(0.7365501197057049-0.31217339092139645j),(-0.7378858203838835-0.14893489812142782j)
(1.5858471366713907-0.05716591455211479j),(-0.9059360481602512+0.8743128779374888j),(-1.0295458087802645+0.7234833719061444j),(0.8549740128631228-0.7603178944457348j),(-0.14257414590461462+1.0753779127530971j),(-0.27759402826126345-1.0431981054524098j),(-0.9739685861989663-0.20812135821019437j),(0.5154114280355132+0.8364444715821475j),(-0.40364017919811235-0.8101053198684955j),(0.32716451328584056-0.8425137839469381j),(0.07895019693206351-0.887413079544312j),(-0.6742647008170333+0.4719560734765906j),(0.8278587348103427-0.13453896002819218j),(-0.65445820944587+0.4633370767801623j),(0.7720630486845197-0.2277350772266124j),(-0.7218460552247182-0.22903411028662113j)
(1.5590642871993894-0.25348764253883893j),(-1.093621310109702+0.6443339456281452j),(-1.1379294820307537+0.5538739566595517j),(0.9736679225727018-0.6144255807222837j),(-0.3107057085804427+1.0464742633288957j),(-0.11833764852480505-1.0798740451870885j),(-0.940014355898464-0.3475303008276312j),(0.39696611889843575+0.9054774436019116j),(-0.2971724301674576-0.8607246817041154j),(0.43486764674261363-0.7986732627238703j),(0.19018890273773648-0.8760290284105232j),(-0.7289798297531349+0.3924808991613372j),(0.8429965033691778-0.03739741838996961j),(-0.7062360354785082+0.3897783935057898j),(0.797229924192529-0.14210720038634952j),(-0.6980247489267231-0.30496218021228083j)
(1.5048514184662218-0.45416134402512726j),(-1.2211892694113546+0.38166098620094613j),(-1.2160554629960838+0.375048509195109j),(1.0649233845271-0.4556589615989636j),(-0.4681617379786921+0.993501099341563j),(0.040193766413031747-1.0922483359529198j),(-0.8881731778079208-0.47725010109894994j),(0.2736030647027362+0.9563141836251624j),(-0.1881375480261698-0.8963887012455202j),(0.533487297402586-0.7431605643243285j),(0.2962655843998074-0.8517500193070604j),(-0.7729991669050202+0.3095620786318986j),(0.8467946883226987+0.05819033155793334j),(-0.7484561647014774+0.31311781830399077j),(0.8125377756045811-0.056634464848246184j),(-0.6673848995390238-0.3760490717713572j)
(1.4204049622644626-0.6544977181578076j),(-1.2853414853152498+0.10195564162095609j),(-1.264776477948397+0.1925823479836894j),(1.1285868324234838-0.2893996864818994j),(-0.6119025490399208+0.9198056087178305j),(0.1943403993985928-1.082129743585937j),(-0.8210724636656958-0.5953140737317987j),(0.1482578722455658+0.98947699819176j),(-0.07873533274228474-0.9177334462272762j),(0.6220476998043243-0.6779622577137813j),(0.39581174135284714-0.8160970095701862j),(-0.8065711543487938+0.22476511013801717j),(0.8401713772531003+0.15089611629439717j),(-0.7813411495065731+0.2347173894065378j),(0.8186235223745486+0.02749850762501485j),(-0.6309131361263409-0.44179654408397984j)
(1.3036770239811473-0.8488968914980134j),(-1.2866314675576311-0.17975599629772954j),(-1.2858437054869065+0.011380603316826303j),(1.1654653386599785-0.12057899310408424j),(-0.7397211503549139+0.8289648907457208j),(0.34105672686922744-1.0517827605036925j),(-0.7414403372624484-0.7003386107718266j),(0.02354684614920418+1.0059081770126261j),(0.029099819966050374-0.9256760555749132j),(0.6999435335622176-0.6050580748315904j),(0.48778475546119976-0.770676665239795j),(-0.8301450677448231+0.13950790622169218j),(0.8241640986055191+0.2396158191747976j),(-0.8052826766837702+0.15581361329950147j),(0.8162392299803417+0.10927509535601453j),(-0.5895946170395727-0.5018676351742692j)
(1.1536446414286086-1.0309328030131855j),(-1.2289115496041145-0.4499120640404076j),(-1.281689400959642-0.1644118436177011j),(1.1771468541419945+0.04645124286040938j),(-0.8502014010807909+0.7246164517297619j),(0.4779295592715029-1.0037771705097476j),(-0.6519995410073687-0.7914848798491306j),(-0.09827133542674296+1.0068790500505453j),(0.1337184847241146-0.921348552179851j),(0.7669058754297012-0.5263648314693231j),(0.5714520951433799-0.7171248008552494j),(-0.8443327846536282+0.05504455560684742j),(0.7998875418604237+0.32346744523760373j),(-0.820810030519951+0.0775044027579016j),(0.8062193978021245+0.1878486377646041j),(-0.5443917143741802-0.5560734364215186j)
(0.9705848881836006-1.1935119715028333j),(-1.1186491860385563-0.6970135006708961j),(-1.2552190494456523-0.3314483703636213j),(1.165816881411513+0.20799851558398946j),(-0.9426497339753247+0.6103154857036057j),(0.6031669713627424-0.9408512028504363j),(-0.5553794071816263-0.8684061824071359j),(-0.21531433555925927+0.9939021570377146j),(0.23376294436485026-0.9060352045096718j),(0.8229624884781984-0.44369155660827186j),(0.6463680440136556-0.6570579991700088j),(-0.8498717294082496-0.02754348250805247j),(0.7684956373983538+0.4017828760824161j),(-0.8285595539698194+0.0007419589334561984j),(0.7894510001910909+0.2625393503895575j),(-0.49622652433410774-0.6043579878050194j)
(0.7563370247594895-1.3291160010154854j),(-0.9641855743020193-0.9119913060261186j),(-1.2096219400108577-0.48717530797155667j),(1.1340816125885371+0.36106622926501375j),(-1.0170087790418119+0.4894206912835567j),(0.7155641885439925-0.8657920545224833j),(-0.45404637639181716-0.931185896196153j),(-0.3260780663879707+0.9686496410491493j),(0.32816311174189505-0.8811152182541501j),(0.8683949495638567-0.3587055576117022j),(0.7123451123016402-0.5920337660795586j),(-0.847590049919005-0.10734970689965911j),(0.731148544009103+0.47409465860543104j),(-0.8292459226121977-0.07366915627739161j),(0.7668467757372253+0.3328271213269429j),(-0.4459671087271697-0.646782042065756j)
(0.5145281486933476-1.4301329943485055j),(-0.774999353867001-1.0883594129873668j),(-1.1482060223953794-0.6297925866286966j),(1.0848050908607345+0.503353514058868j),(-1.0737604572353148+0.3650085118599893j),(0.8144524205510102-0.7813358963452656j),(-0.3502525692779766-0.9802703923042175j),(-0.429424810311507+0.9328800761033756j),(0.4161237183452186-0.848011972127701j),(0.9036947703049601-0.27290874551191246j),(0.7694220960400489-0.523519163497329j),(-0.8383748044202087-0.18363944679307986j),(0.6889848078494355+0.5401191094736693j),(-0.8236358344451059-0.1450695592620142j),(0.7393220567751233+0.3983410936892241j),(-0.3944172666381704-0.6835063513478302j)
